Region,date,crop,price_tzs_per_kg,source_pdf,source_url
Kagera,2024-12-25,Beans,2200,sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf
Kagera,2024-12-25,Rice,2200,sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf
Mwanza,2024-12-25,Beans,3000,sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf
Mwanza,2024-12-25,Rice,2200,sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf
Rukwa,2024-12-25,Rice,2100,sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735990513-Mwenendo wa Bei za Mazao tarehe 23-27 Desemba 2024..pdf
Kagera,2025-01-08,Beans,2500,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Kagera,2025-01-08,Rice,2300,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Mwanza,2025-01-08,Beans,3000,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Mwanza,2025-01-08,Rice,2200,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Rukwa,2025-01-08,Beans,3000,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Rukwa,2025-01-08,Rice,2100,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Shinyanga,2025-01-08,Beans,2600,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Shinyanga,2025-01-08,Rice,1600,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Tabora,2025-01-08,Beans,2900,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Tabora,2025-01-08,Rice,1500,sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737097546-Mwenendo wa Bei za Mazao tarehe 6-10 Januari 2025.fn.pdf
Arusha,2025-01-13,Beans,2700,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Arusha,2025-01-13,Rice,3400,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Dar es Salaam,2025-01-13,Beans,3400,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Dar es Salaam,2025-01-13,Rice,2400,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Dodoma,2025-01-13,Beans,3300,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Dodoma,2025-01-13,Rice,2100,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Iringa,2025-01-13,Beans,3000,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Iringa,2025-01-13,Rice,2000,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Morogoro,2025-01-13,Beans,3100,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Morogoro,2025-01-13,Rice,1800,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Rukwa,2025-01-13,Beans,2900,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Rukwa,2025-01-13,Rice,2100,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Ruvuma,2025-01-13,Rice,2000,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Tabora,2025-01-13,Beans,3100,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Tabora,2025-01-13,Rice,1400,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Tanga,2025-01-13,Beans,2800,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Tanga,2025-01-13,Rice,2000,sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1735996997-Mwenendo wa Bei za Mazao tarehe 30 Desemba 2024 -03 Januari 2025.pdf
Kagera,2025-01-15,Beans,2800,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Kagera,2025-01-15,Rice,1800,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Mwanza,2025-01-15,Beans,2800,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Mwanza,2025-01-15,Rice,2000,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Rukwa,2025-01-15,Beans,2900,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Rukwa,2025-01-15,Rice,2100,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Shinyanga,2025-01-15,Beans,2600,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Shinyanga,2025-01-15,Rice,1600,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Tabora,2025-01-15,Beans,3000,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Tabora,2025-01-15,Rice,1500,sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737443667-Mwenendo wa Bei za Mazao tarehe 13 - 17 Januari 2025.pdf
Kagera,2025-01-22,Beans,2600,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Kagera,2025-01-22,Rice,2300,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Kigoma,2025-01-22,Beans,2000,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Kigoma,2025-01-22,Rice,1600,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Mwanza,2025-01-22,Beans,2700,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Mwanza,2025-01-22,Rice,1900,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Rukwa,2025-01-22,Beans,2800,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Rukwa,2025-01-22,Rice,2100,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Shinyanga,2025-01-22,Beans,2600,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Shinyanga,2025-01-22,Rice,1600,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Tabora,2025-01-22,Beans,2800,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Tabora,2025-01-22,Rice,1500,sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1737752663-Mwenendo wa Bei za Mazao tarehe 20 - 24 Januari 2025.pdf
Simiyu,2025-01-29,Beans,2900,sw-1738922144-Mwenendo wa Bei za Mazao tarehe 27 - 31 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1738922144-Mwenendo wa Bei za Mazao tarehe 27 - 31 Januari 2025.pdf
Simiyu,2025-01-29,Rice,1600,sw-1738922144-Mwenendo wa Bei za Mazao tarehe 27 - 31 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1738922144-Mwenendo wa Bei za Mazao tarehe 27 - 31 Januari 2025.pdf
Songwe,2025-01-29,Beans,4000,sw-1738922144-Mwenendo wa Bei za Mazao tarehe 27 - 31 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1738922144-Mwenendo wa Bei za Mazao tarehe 27 - 31 Januari 2025.pdf
Songwe,2025-01-29,Rice,2100,sw-1738922144-Mwenendo wa Bei za Mazao tarehe 27 - 31 Januari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1738922144-Mwenendo wa Bei za Mazao tarehe 27 - 31 Januari 2025.pdf
Arusha,2025-02-05,Beans,2700,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Arusha,2025-02-05,Rice,2900,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Iringa,2025-02-05,Beans,3000,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Iringa,2025-02-05,Rice,2700,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Kagera,2025-02-05,Beans,2200,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Kagera,2025-02-05,Rice,2200,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Mara,2025-02-05,Beans,2800,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Mara,2025-02-05,Rice,1700,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Morogoro,2025-02-05,Beans,3000,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Morogoro,2025-02-05,Rice,2000,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Njombe,2025-02-05,Beans,2400,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Njombe,2025-02-05,Rice,2100,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Rukwa,2025-02-05,Beans,2600,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Rukwa,2025-02-05,Rice,2100,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Shinyanga,2025-02-05,Beans,2600,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Shinyanga,2025-02-05,Rice,1800,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Simiyu,2025-02-05,Beans,2900,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Simiyu,2025-02-05,Rice,1600,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Songwe,2025-02-05,Beans,2700,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Songwe,2025-02-05,Rice,2100,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Wastani wa Nchi,2025-02-05,Beans,2700,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Wastani wa Nchi,2025-02-05,Rice,2100,"sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf","https://www.kilimo.go.tz/uploads/documents/sw-1739253639-Mwenendo wa Bei za Mazao tarehe 03-07 Februari, 2025 (1)-1.pdf"
Arusha,2025-02-12,Beans,2700,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Arusha,2025-02-12,Rice,2900,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Dar es Salaam,2025-02-12,Beans,3300,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Dar es Salaam,2025-02-12,Rice,2500,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Iringa,2025-02-12,Beans,2900,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Iringa,2025-02-12,Rice,2600,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Kagera,2025-02-12,Beans,2200,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Kagera,2025-02-12,Rice,2200,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Kilimanjaro,2025-02-12,Beans,2800,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Kilimanjaro,2025-02-12,Rice,1600,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Lindi,2025-02-12,Beans,3100,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Lindi,2025-02-12,Rice,2500,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Mbeya,2025-02-12,Beans,2800,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Mbeya,2025-02-12,Rice,2100,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Morogoro,2025-02-12,Beans,3000,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Morogoro,2025-02-12,Rice,2000,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Mwanza,2025-02-12,Beans,2500,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Mwanza,2025-02-12,Rice,1800,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Njombe,2025-02-12,Beans,2400,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Njombe,2025-02-12,Rice,2100,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
Rukwa,2025-02-12,Beans,2600,sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1740568560-Mwenendo wa Bei za Mazao tarehe 10 - 14 Februari 2025.pdf
